id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
17933574,,,,0.612245,0.632653,0.632653,423700,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,174,183,10,,31,1,0,423702,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,48,59,12,,49,1,0
17933519,,,,0.418605,0.674419,0.674419,423683,src/org/zoz/cd/API.java,132,137,6,,30,0,0,423684,src/org/zoz/cd/API.java,165,171,7,,43,1,0
17933505,,,,0.647059,0.764706,0.764706,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0,423663,src/org/zoz/cd/ImageUtil.java,134,144,11,,34,1,0
17933506,,,,0.571429,0.678571,0.678571,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0,423673,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,364,374,11,,25,1,0
17933503,,,,0.785714,0.892857,0.892857,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0
17933502,,,,0.964286,0.964286,0.964286,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0
17933523,,,,0.571429,0.678571,0.678571,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0,423656,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,540,550,11,,25,1,0
17933496,,,,0.535714,0.714286,0.714286,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0,423676,src/org/zoz/cd/APIUtil.java,39,50,12,,25,1,0
17933504,,,,0.513514,0.648649,0.648649,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0,423672,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,284,293,10,,37,1,0
24214426,,,,1,1,1,657080,src/org/zoz/cd/source/discogs/ClientLoader.java,55,63,9,,69,1,0,657081,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,490,498,9,,69,1,0
17933572,,,,0.869565,1,1,423707,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,98,103,6,,23,1,0,423708,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,141,146,6,,23,1,0
17933535,,,,0.810811,0.882883,0.882883,423691,src/org/zoz/cd/shared/FilterUtil.java,43,62,20,,111,1,0,423692,src/org/zoz/cd/shared/FilterUtil.java,70,89,20,,109,1,0
17933565,,,,0.584906,0.660377,0.660377,423701,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,185,196,12,,53,1,0,423702,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,48,59,12,,49,1,0
28730218,,,,0.857616,0.857616,0.857616,1263963,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,501,551,51,,302,1,0,1263964,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,506,538,33,,259,1,0
17933458,,,,0.815217,0.880435,0.880435,423659,src/org/zoz/cd/API.java,423,438,16,,89,1,0,423660,src/org/zoz/cd/API.java,459,473,15,,92,1,0
28730213,,,,0.273196,0.42268,0.42268,423692,src/org/zoz/cd/shared/FilterUtil.java,70,89,20,,109,1,0,1263956,src/org/zoz/cd/API.java,417,453,37,,194,1,0
24042076,,,,1,1,1,572300,src/org/zoz/cd/source/discogs/ReleaseInfo.java,58,76,19,,64,0,0,572301,src/org/zoz/cd/source/musicbrainz/ReleaseInfo.java,50,68,19,,64,0,0
17933464,,,,0.647059,0.735294,0.735294,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0,423663,src/org/zoz/cd/ImageUtil.java,134,144,11,,34,1,0
17933528,,,,0.76,0.76,0.76,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0,423673,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,364,374,11,,25,1,0
17933542,,,,0.6,0.76,0.76,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0,423676,src/org/zoz/cd/APIUtil.java,39,50,12,,25,1,0
17933514,,,,0.513514,0.621622,0.621622,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0,423672,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,284,293,10,,37,1,0
24042075,,,,1,1,1,572298,src/org/zoz/cd/source/discogs/ClientLoader.java,102,112,11,,66,1,0,572299,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,458,468,11,,66,1,0
28730216,,,,0.758621,0.758621,0.758621,423666,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,46,60,15,,58,1,0,1263961,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,48,55,8,,44,1,0
17933533,,,,0.769231,1,1,423687,src/org/zoz/cd/API.java,550,559,10,,39,1,0,423688,src/org/zoz/cd/API.java,562,571,10,,39,1,0
17933491,,,,0.975,1,1,423674,src/org/zoz/cd/APIUtil.java,22,27,6,,40,1,0,423675,src/org/zoz/cd/APIUtil.java,32,37,6,,40,1,0
17933568,,,,0.647059,0.794118,0.794118,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0,423663,src/org/zoz/cd/ImageUtil.java,134,144,11,,34,1,0
17933517,,,,0.571429,0.678571,0.678571,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0,423673,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,364,374,11,,25,1,0
17933463,,,,0.785714,0.892857,0.892857,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0
17933541,,,,0.535714,0.714286,0.714286,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0,423676,src/org/zoz/cd/APIUtil.java,39,50,12,,25,1,0
17933513,,,,0.513514,0.648649,0.648649,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0,423672,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,284,293,10,,37,1,0
17933480,,,,0.951219,1,1,423668,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,65,70,6,,41,1,0,423669,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,80,85,6,,41,1,0
17933516,,,,0.566667,0.666667,0.666667,423653,src/org/zoz/cd/API.java,903,912,10,,30,1,0,423673,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,364,374,11,,25,1,0
17933500,,,,0.566667,0.7,0.7,423653,src/org/zoz/cd/API.java,903,912,10,,30,1,0,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0
17933539,,,,0.566667,0.666667,0.666667,423653,src/org/zoz/cd/API.java,903,912,10,,30,1,0,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0
17933538,,,,0.566667,0.733333,0.733333,423653,src/org/zoz/cd/API.java,903,912,10,,30,1,0,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0
17933522,,,,0.566667,0.666667,0.666667,423653,src/org/zoz/cd/API.java,903,912,10,,30,1,0,423656,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,540,550,11,,25,1,0
17933494,,,,0.7,0.8,0.8,423653,src/org/zoz/cd/API.java,903,912,10,,30,1,0,423676,src/org/zoz/cd/APIUtil.java,39,50,12,,25,1,0
17933512,,,,0.459459,0.540541,0.540541,423653,src/org/zoz/cd/API.java,903,912,10,,30,1,0,423672,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,284,293,10,,37,1,0
17933554,,,,0.906977,0.953488,0.953488,423668,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,65,70,6,,41,1,0,423671,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,103,108,6,,43,1,0
17933536,,,,0.769231,0.923077,0.923077,423693,src/org/zoz/cd/API.java,251,256,6,,26,1,0,423694,src/org/zoz/cd/API.java,842,848,7,,26,1,0
24042071,,,,1,1,1,572291,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,148,153,6,,41,1,0,572292,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,220,225,6,,41,1,0
24214428,,,,0.920792,0.960396,0.960396,657084,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,112,131,20,,101,1,0,657085,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,231,248,18,,97,1,0
17933448,,,,0.924731,0.956989,0.956989,423647,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,113,131,19,,93,1,0,423648,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,232,248,17,,89,1,0
17933509,,,,0.971429,1,1,423679,src/org/zoz/cd/API.java,808,813,6,,35,1,0,423680,src/org/zoz/cd/API.java,815,820,6,,35,1,0
17933459,,,,1,1,1,423661,src/org/zoz/cd/API.java,429,434,6,,31,1,0,423662,src/org/zoz/cd/API.java,465,470,6,,31,1,0
24042074,,,,1,1,1,572296,src/org/zoz/cd/source/discogs/ClientLoader.java,55,62,8,,68,1,1,572297,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,490,497,8,,68,1,1
17933567,,,,0.722222,0.805556,0.805556,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0,423663,src/org/zoz/cd/ImageUtil.java,134,144,11,,34,1,0
17933527,,,,1,1,1,423656,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,540,550,11,,25,1,0,423673,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,364,374,11,,25,1,0
17933501,,,,0.611111,0.722222,0.722222,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0
17933462,,,,0.611111,0.694444,0.694444,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0
17933525,,,,0.76,0.76,0.76,423656,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,540,550,11,,25,1,0,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0
17933524,,,,0.571429,0.678571,0.678571,423656,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,540,550,11,,25,1,0,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0
17933562,,,,0.611111,0.722222,0.722222,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0
17933497,,,,0.6,0.76,0.76,423656,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,540,550,11,,25,1,0,423676,src/org/zoz/cd/APIUtil.java,39,50,12,,25,1,0
17933526,,,,0.405405,0.459459,0.459459,423656,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,540,550,11,,25,1,0,423672,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,284,293,10,,37,1,0
17933478,,,,0.418182,0.527273,0.527273,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0,423665,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,78,90,13,,55,1,0
17933470,,,,0.5,0.652174,0.652174,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0,423664,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,31,43,13,,46,1,0
17933549,,,,0.425926,0.555556,0.555556,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0,423677,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,476,488,13,,54,1,0
17933476,,,,0.418182,0.527273,0.527273,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0,423667,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,63,75,13,,55,1,0
17933485,,,,0.403509,0.508772,0.508772,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0,423670,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,101,113,13,,57,1,0
17933570,,,,0.770642,0.844037,0.844037,423703,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,37,60,24,,100,1,0,423705,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,107,133,27,,109,1,0
28730214,,,,0.331897,0.512931,0.512931,1263957,src/org/zoz/cd/API.java,545,585,41,,232,1,0,1263958,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,259,281,23,,160,1,0
17933569,,,,0.5,0.58,0.58,423703,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,37,60,24,,100,1,0,423704,src/org/zoz/cd/source/discogs/DiscogsOAuthUIWorkflow.java,63,85,23,,76,1,0
17933540,,,,0.316667,0.4,0.4,423676,src/org/zoz/cd/APIUtil.java,39,50,12,,25,1,0,423696,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,119,132,14,,60,1,0
24214425,,,,0.989247,1,1,657078,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,332,342,11,,93,1,1,657079,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,504,514,11,,93,1,1
17933529,,,,0.405405,0.459459,0.459459,423672,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,284,293,10,,37,1,0,423673,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,364,374,11,,25,1,0
17933543,,,,0.378378,0.513514,0.513514,423672,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,284,293,10,,37,1,0,423676,src/org/zoz/cd/APIUtil.java,39,50,12,,25,1,0
17933534,,,,0.777778,1,1,423689,src/org/zoz/cd/API.java,553,558,6,,27,1,0,423690,src/org/zoz/cd/API.java,565,570,6,,27,1,0
17933566,,,,0.75,0.805556,0.805556,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423663,src/org/zoz/cd/ImageUtil.java,134,144,11,,34,1,0
17933499,,,,0.611111,0.722222,0.722222,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0
17933461,,,,0.611111,0.694444,0.694444,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0
17933557,,,,0.611111,0.722222,0.722222,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0
17933561,,,,0.972222,1,1,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0
17933467,,,,0.418182,0.527273,0.527273,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423665,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,78,90,13,,55,1,0
17933469,,,,0.5,0.652174,0.652174,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423664,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,31,43,13,,46,1,0
17933547,,,,0.425926,0.555556,0.555556,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423677,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,476,488,13,,54,1,0
17933475,,,,0.418182,0.527273,0.527273,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423667,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,63,75,13,,55,1,0
17933483,,,,0.403509,0.508772,0.508772,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0,423670,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,101,113,13,,57,1,0
27232501,,,,0.912281,0.982456,0.982456,801741,src/org/zoz/cd/source/musicbrainz/ReleaseInfo.java,4,20,17,,57,0,1,801742,src/org/zoz/cd/source/discogs/ReleaseInfo.java,4,20,17,,57,0,1
17933518,,,,0.896552,0.965517,0.965517,423681,src/org/zoz/cd/API.java,396,403,8,,28,1,0,423682,src/org/zoz/cd/API.java,406,413,8,,29,1,0
17933555,,,,0.619718,0.732394,0.732394,423665,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,78,90,13,,55,1,0,423699,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,143,158,16,,71,1,0
17933493,,,,0.309091,0.4,0.4,423665,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,78,90,13,,55,1,0,423676,src/org/zoz/cd/APIUtil.java,39,50,12,,25,1,0
17933548,,,,0.472727,0.654545,0.654545,423665,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,78,90,13,,55,1,0,423677,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,476,488,13,,54,1,0
17933479,,,,0.963636,1,1,423665,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,78,90,13,,55,1,0,423667,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,63,75,13,,55,1,0
17933484,,,,0.929825,0.964912,0.964912,423665,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,78,90,13,,55,1,0,423670,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,101,113,13,,57,1,0
17933472,,,,0.741379,0.775862,0.775862,423664,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,31,43,13,,46,1,0,423666,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,46,60,15,,58,1,0
17933465,,,,0.781818,0.8,0.8,423664,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,31,43,13,,46,1,0,423665,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,78,90,13,,55,1,0
17933507,,,,0.481481,0.685185,0.685185,423664,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,31,43,13,,46,1,0,423677,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,476,488,13,,54,1,0
17933473,,,,0.781818,0.8,0.8,423664,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,31,43,13,,46,1,0,423667,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,63,75,13,,55,1,0
17933481,,,,0.754386,0.77193,0.77193,423664,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,31,43,13,,46,1,0,423670,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,101,113,13,,57,1,0
17933508,,,,0.971429,1,1,423678,src/org/zoz/cd/API.java,801,806,6,,35,1,0,423679,src/org/zoz/cd/API.java,808,813,6,,35,1,0
17933510,,,,0.971429,1,1,423678,src/org/zoz/cd/API.java,801,806,6,,35,1,0,423680,src/org/zoz/cd/API.java,815,820,6,,35,1,0
28730212,,,,0.0884265,0.113134,0.113134,1263954,src/org/zoz/cd/API.java,182,310,129,,769,1,0,1263955,src/org/zoz/cd/source/discogs/Discogs.java,64,81,18,,103,1,0
27232499,,,,1,1,1,801737,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,488,498,11,,70,2,1,801738,src/org/zoz/cd/source/discogs/ClientLoader.java,53,63,11,,70,2,1
17933553,,,,1,1,1,423697,src/org/zoz/cd/source/discogs/ClientLoader.java,56,63,8,,58,1,0,423698,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,491,498,8,,58,1,0
24214430,,,,0.983051,0.983051,0.983051,657088,src/org/zoz/cd/API.java,792,797,6,,59,1,1,657089,src/org/zoz/cd/API.java,827,832,6,,58,1,1
24042072,,,,1,1,1,572293,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,191,196,6,,41,1,0,572294,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,159,164,6,,41,1,0
24042073,,,,1,1,1,572293,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,191,196,6,,41,1,0,572295,src/org/zoz/cd/source/discogs/AbstractDiscogs.java,170,175,6,,41,1,0
17933515,,,,0.454545,0.575758,0.575758,423651,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,138,147,10,,33,2,0,423673,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,364,374,11,,25,1,0
17933498,,,,0.575758,0.787879,0.787879,423651,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,138,147,10,,33,2,0,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0
17933532,,,,0.575758,0.757576,0.757576,423651,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,138,147,10,,33,2,0,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0
17933531,,,,0.575758,0.757576,0.757576,423651,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,138,147,10,,33,2,0,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0
17933530,,,,0.515152,0.666667,0.666667,423651,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,138,147,10,,33,2,0,423653,src/org/zoz/cd/API.java,903,912,10,,30,1,0
17933521,,,,0.454545,0.575758,0.575758,423651,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,138,147,10,,33,2,0,423656,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,540,550,11,,25,1,0
17933492,,,,0.484848,0.606061,0.606061,423651,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,138,147,10,,33,2,0,423676,src/org/zoz/cd/APIUtil.java,39,50,12,,25,1,0
17933511,,,,0.675676,0.810811,0.810811,423651,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,138,147,10,,33,2,0,423672,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,284,293,10,,37,1,0
17933563,,,,0.722222,0.805556,0.805556,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423663,src/org/zoz/cd/ImageUtil.java,134,144,11,,34,1,0
17933477,,,,0.611111,0.722222,0.722222,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0
17933460,,,,0.611111,0.694444,0.694444,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0
17933559,,,,0.611111,0.722222,0.722222,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0
17933560,,,,0.972222,1,1,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0
17933558,,,,0.972222,1,1,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423652,src/org/zoz/cd/ImageUtil.java,27,38,12,,36,1,0
17933466,,,,0.418182,0.527273,0.527273,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423665,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,78,90,13,,55,1,0
17933468,,,,0.5,0.652174,0.652174,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423664,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,31,43,13,,46,1,0
17933546,,,,0.425926,0.555556,0.555556,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423677,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,476,488,13,,54,1,0
17933474,,,,0.418182,0.527273,0.527273,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423667,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,63,75,13,,55,1,0
17933482,,,,0.403509,0.508772,0.508772,423650,src/org/zoz/cd/ImageUtil.java,78,89,12,,36,1,0,423670,src/org/zoz/cd/source/musicbrainz/XPathUtil.java,101,113,13,,57,1,0
17933489,,,,0.647059,0.735294,0.735294,423649,src/org/zoz/cd/FileLogger.java,62,71,10,,25,1,0,423663,src/org/zoz/cd/ImageUtil.java,134,144,11,,34,1,0
17933490,,,,0.72,0.76,0.76,423649,src/org/zoz/cd/FileLogger.java,62,71,10,,25,1,0,423673,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,364,374,11,,25,1,0
17933454,,,,0.785714,0.892857,0.892857,423649,src/org/zoz/cd/FileLogger.java,62,71,10,,25,1,0,423655,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,412,422,11,,28,1,0
17933457,,,,0.96,1,1,423649,src/org/zoz/cd/FileLogger.java,62,71,10,,25,1,0,423658,src/org/zoz/cd/API.java,480,489,10,,25,1,0
17933456,,,,0.785714,0.892857,0.892857,423649,src/org/zoz/cd/FileLogger.java,62,71,10,,25,1,0,423657,src/org/zoz/cd/source/discogs/ClientLoader.java,75,85,11,,28,1,0
17933452,,,,0.566667,0.666667,0.666667,423649,src/org/zoz/cd/FileLogger.java,62,71,10,,25,1,0,423653,src/org/zoz/cd/API.java,903,912,10,,30,1,0
17933453,,,,0.611111,0.694444,0.694444,423649,src/org/zoz/cd/FileLogger.java,62,71,10,,25,1,0,423654,src/org/zoz/cd/ImageUtil.java,92,103,12,,36,1,0
17933455,,,,0.72,0.76,0.76,423649,src/org/zoz/cd/FileLogger.java,62,71,10,,25,1,0,423656,src/org/zoz/cd/source/musicbrainz/MusicBrainz.java,540,550,11,,25,1,0
