id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
24061374,,,,1,1,1,596248,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,317,355,39,,203,1,0,596249,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,447,495,49,,203,1,0
27364166,,,,0.951807,0.963855,0.963855,833079,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/lineExtractor/LineExtractor.java,25,42,18,,81,0,1,833080,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/charExtractor/CharacterExtractor.java,27,44,18,,83,0,1
21467683,,,,0.971429,1,1,489907,plugins/fir/src/main/java/net/sourceforge/javaocr/plugin/fir/AbstractNeighborhoodFilter.java,59,64,6,,70,1,0,489908,plugins/morphology/src/main/java/net/sourceforge/javaocr/plugin/morphology/ErosionFilter.java,72,77,6,,70,1,0
27364180,,,,0.892473,0.903226,0.903226,833104,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,282,299,18,,85,1,1,833105,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,395,413,19,,93,1,1
24258718,,,,0.965517,0.965517,0.965517,680540,plugins/moment/src/main/java/net/sourceforge/javaocr/plugin/moment/CentralMomentFilter.java,46,49,4,,58,1,1,680541,plugins/moment/src/main/java/net/sourceforge/javaocr/plugin/moment/RawMomentFilter.java,42,45,4,,56,1,1
24258702,,,,0.911765,0.941176,0.941176,680514,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/charExtractor/CharacterExtractor.java,55,63,9,,66,1,0,680515,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/charTracer/CharacterTracer.java,50,59,10,,68,1,0
24258703,,,,1,1,1,680514,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/charExtractor/CharacterExtractor.java,55,63,9,,66,1,0,680516,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/lineExtractor/LineExtractor.java,49,57,9,,66,1,0
24061356,,,,1,1,1,596212,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,376,385,10,,86,1,0,596213,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,397,406,10,,86,1,0
21467706,,,,1,1,1,489937,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,191,199,9,,38,1,0,489938,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,326,334,9,,38,1,0
21467664,,,,0.721519,0.873418,0.873418,489889,demos/camera-utils/src/main/java/net/sf/javaocr/demos/android/utils/camera/CameraManager.java,213,242,30,,79,1,0,489890,demos/camera-utils/src/main/java/net/sf/javaocr/demos/android/utils/camera/CameraManager.java,250,274,25,,77,1,0
27364182,,,,0.961832,0.961832,0.961832,833108,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,227,249,23,,131,1,0,833109,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,327,356,30,,126,1,0
24258717,,,,0.776119,0.850746,0.850746,680538,plugins/moment/src/main/java/net/sourceforge/javaocr/plugin/moment/HuMoments.java,112,116,5,,120,1,0,680539,plugins/moment/src/main/java/net/sourceforge/javaocr/plugin/moment/HuMoments.java,120,125,6,,134,1,0
21467721,,,,0.888889,0.888889,0.888889,489888,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,233,238,6,,18,1,1,489931,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,337,343,7,,16,1,0
21467700,,,,0.234043,0.340426,0.340426,489888,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,233,238,6,,18,1,1,489930,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,225,232,8,,47,1,0
24258693,,,,0.541379,0.575862,0.575862,680504,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,236,260,25,,167,1,2,680505,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,289,336,48,,290,1,2
24061375,,,,1,1,1,596250,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,36,174,139,,185,1,1,596251,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,40,170,131,,185,1,1
21467705,,,,0.886076,0.886076,0.886076,489935,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,300,310,11,,70,1,0,489936,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,294,307,14,,79,1,0
21467632,,,,0.5,0.581081,0.581081,489853,core/src/main/java/net/sourceforge/javaocr/filter/NormaliseGrayscaleFilter.java,33,39,7,,74,1,0,489854,core/src/main/java/net/sourceforge/javaocr/filter/GrayscaleToRGBA.java,29,34,6,,48,1,0
21467701,,,,0.234043,0.340426,0.340426,489930,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,225,232,8,,47,1,0,489931,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,337,343,7,,16,1,0
21467713,,,,0.868852,0.885246,0.885246,489910,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,267,286,20,,112,1,0,489948,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,297,318,22,,122,1,0
21467716,,,,0.973214,1,1,489910,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,267,286,20,,112,1,0,489949,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,320,339,20,,112,1,0
21467695,,,,0.933333,0.933333,0.933333,489920,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,467,476,10,,28,1,0,489921,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,331,339,9,,30,1,1
24258707,,,,1,1,1,680521,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,297,307,11,,53,1,1,680522,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,301,310,10,,53,1,1
21467684,,,,0.885246,0.885246,0.885246,489909,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,244,265,22,,122,1,0,489910,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,267,286,20,,112,1,0
21467714,,,,0.97541,1,1,489909,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,244,265,22,,122,1,0,489948,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,297,318,22,,122,1,0
21467717,,,,0.868852,0.885246,0.885246,489909,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,244,265,22,,122,1,0,489949,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,320,339,20,,112,1,0
27364183,,,,0.948905,0.956204,0.956204,833110,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,196,222,27,,133,1,0,833111,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,201,313,113,,137,1,0
24258701,,,,0.834783,0.843478,0.843478,680512,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,296,313,18,,115,1,1,680513,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,319,336,18,,99,1,1
24258694,,,,0.950413,1,1,680506,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,243,261,19,,121,1,1,680507,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,296,314,19,,121,1,1
28798843,,,,0.6,0.644444,0.644444,489902,plugins/cluster/src/main/java/net/sourceforge/javaocr/plugin/cluster/NormalDistributionCluster.java,67,75,9,,90,1,0,489932,plugins/cluster/src/main/java/net/sourceforge/javaocr/plugin/cluster/AbstractBaseCluster.java,53,58,6,,58,1,0
27364170,,,,0.708738,0.747573,0.747573,833086,plugins/morphology/src/main/java/net/sourceforge/javaocr/plugin/morphology/ErosionFilter.java,69,77,9,,103,1,0,833087,plugins/fir/src/main/java/net/sourceforge/javaocr/plugin/fir/AbstractNeighborhoodFilter.java,56,64,9,,80,1,0
27364169,,,,0.842105,0.894737,0.894737,833084,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,18,23,6,,57,0,0,833085,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/TrainingImageLoader.java,18,24,7,,51,0,0
24061361,,,,0.886598,0.886598,0.886598,596222,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScannerListenerAdaptor.java,31,54,24,,97,1,1,596223,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScannerListener.java,25,119,95,,94,0,1
21467655,,,,0.87234,0.87234,0.87234,489872,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,324,330,7,,47,1,0,489878,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,457,464,8,,41,1,0
21467666,,,,0.723404,0.829787,0.829787,489872,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,324,330,7,,47,1,0,489873,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,227,233,7,,41,1,1
21467651,,,,0.903846,0.903846,0.903846,489872,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,324,330,7,,47,1,0,489876,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,454,465,12,,52,1,0
24258712,,,,0.981132,0.981132,0.981132,680531,plugins/morphology/src/main/java/net/sourceforge/javaocr/plugin/morphology/DilationFilter.java,82,85,4,,53,1,3,680532,plugins/morphology/src/main/java/net/sourceforge/javaocr/plugin/morphology/ErosionFilter.java,80,83,4,,53,1,3
24258720,,,,0.911243,0.923077,0.923077,680544,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,196,225,30,,169,1,1,680545,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,201,317,117,,162,1,1
27364164,,,,0.765625,0.828125,0.828125,833075,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/aspectRatio/AspectRatioOCR.java,104,109,6,,54,1,2,833076,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,82,87,6,,64,1,2
24061365,,,,1,1,1,596230,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,245,264,20,,60,2,0,596231,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,167,184,18,,60,2,0
21467668,,,,1,1,1,489858,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,320,326,7,,19,1,0,489893,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,528,534,7,,19,1,0
28798834,,,,0.5625,0.5625,0.5625,489858,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,320,326,7,,19,1,0,1274537,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,433,446,14,,32,1,0
21467671,,,,1,1,1,489858,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,320,326,7,,19,1,0,489896,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,549,555,7,,19,1,0
21467719,,,,0.659574,0.744681,0.744681,489857,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,328,335,8,,35,1,0,489872,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,324,330,7,,47,1,0
21467653,,,,0.756098,0.853659,0.853659,489857,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,328,335,8,,35,1,0,489878,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,457,464,8,,41,1,0
21467720,,,,0.853659,0.853659,0.853659,489857,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,328,335,8,,35,1,0,489873,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,227,233,7,,41,1,1
24258724,,,,0.926829,0.951219,0.951219,680552,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/charTracer/CharacterTracer.java,50,61,12,,82,1,1,680553,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/lineExtractor/LineExtractor.java,49,59,11,,80,1,1
28798831,,,,0.32948,0.508671,0.508671,1274534,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,238,266,29,,149,1,0,1274535,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,182,211,30,,173,1,0
28798833,,,,0.522936,0.577982,0.577982,489894,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,524,540,17,,65,1,0,1274536,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,316,344,29,,109,1,0
28798835,,,,0.735577,0.745192,0.745192,1274538,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,419,477,59,,208,1,0,1274539,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,304,340,37,,181,1,0
21467678,,,,0.854839,0.854839,0.854839,489903,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,240,254,15,,53,1,0,489904,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,164,175,12,,62,1,0
21467669,,,,0.898551,0.927536,0.927536,489894,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,524,540,17,,65,1,0,489895,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,545,561,17,,69,1,0
24061372,,,,0.990909,0.990909,0.990909,596244,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,327,354,28,,109,1,1,596245,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,227,248,22,,110,1,0
21467723,,,,0.795238,0.795238,0.795238,489952,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,355,372,18,,167,1,0,489953,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,248,264,17,,210,1,0
27364186,,,,0.923077,0.984615,0.984615,833116,core/src/main/java/net/sourceforge/javaocr/matcher/MetricContainer.java,50,68,19,,65,2,0,833117,core/src/main/java/net/sourceforge/javaocr/matcher/Match.java,63,91,29,,65,2,0
24258716,,,,0.945055,0.989011,0.989011,680536,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,241,250,10,,91,1,0,680537,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,266,272,7,,91,1,0
24061368,,,,1,1,1,596236,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,268,282,15,,91,1,1,596237,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,321,335,15,,91,1,1
27364185,,,,0.87931,0.948276,0.948276,833114,core/src/main/java/net/sourceforge/javaocr/ocr/SlicerH.java,19,40,22,,56,1,2,833115,core/src/main/java/net/sourceforge/javaocr/ocr/SlicerV.java,19,34,16,,58,1,2
24258704,,,,0.911765,0.941176,0.941176,680515,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/charTracer/CharacterTracer.java,50,59,10,,68,1,0,680516,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/lineExtractor/LineExtractor.java,49,57,9,,66,1,0
21467659,,,,0.447368,0.578947,0.578947,489856,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,379,385,7,,38,1,0,489874,core/src/main/java/net/sourceforge/javaocr/ocr/AbstractBaseSlicer.java,67,72,6,,30,1,0
21467704,,,,0.825,0.9,0.9,489856,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,379,385,7,,38,1,0,489875,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,389,396,8,,40,1,0
21467709,,,,0.833333,0.888889,0.888889,489871,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/lineExtractor/LineExtractor.java,47,55,9,,67,1,0,489943,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/charTracer/CharacterTracer.java,48,57,10,,72,1,0
24258695,,,,0.964912,1,1,680508,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,266,284,19,,114,1,1,680509,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,319,337,19,,114,1,1
21467729,,,,0.636364,0.636364,0.636364,489954,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,289,295,7,,28,1,0,489955,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,354,363,10,,44,1,0
21467696,,,,0.818182,0.818182,0.818182,489922,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,470,475,6,,18,1,0,489923,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,333,338,6,,22,1,0
24258722,,,,0.898279,0.902973,0.902973,680548,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,282,375,94,,609,1,2,680549,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,395,519,125,,639,1,2
21467677,,,,0.754717,0.754717,0.754717,489859,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,167,174,8,,40,1,0,489903,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,240,254,15,,53,1,0
21467636,,,,0.6,0.775,0.775,489859,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,167,174,8,,40,1,0,489860,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,328,336,9,,37,1,1
21467679,,,,1,1,1,489859,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,167,174,8,,40,1,0,489905,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,245,252,8,,40,1,0
27364168,,,,0.925373,0.970149,0.970149,833082,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/TrainingImageLoader.java,18,26,9,,65,0,0,833083,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/charExtractor/CharacterExtractor.java,18,26,9,,67,0,0
21467718,,,,0.902597,0.910714,0.910714,489950,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,197,390,194,,616,1,0,489951,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,192,278,87,,601,1,0
24258708,,,,0.980952,1,1,680523,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,372,385,14,,105,1,0,680524,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,392,406,15,,105,1,0
27364172,,,,0.95,0.95,0.95,833090,plugins/moment/src/main/java/net/sourceforge/javaocr/plugin/moment/CentralMomentFilter.java,49,57,9,,80,2,0,833091,plugins/moment/src/main/java/net/sourceforge/javaocr/plugin/moment/RawMomentFilter.java,45,53,9,,76,2,0
28798840,,,,0.457496,0.457496,0.457496,489911,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,237,287,51,,296,1,0,1274542,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,231,341,111,,647,1,0
27364175,,,,0.895522,0.940298,0.940298,833093,plugins/moment/src/main/java/net/sourceforge/javaocr/plugin/moment/RawMomentFilter.java,36,45,10,,66,2,0,833094,plugins/moment/src/main/java/net/sourceforge/javaocr/plugin/moment/CentralMomentFilter.java,41,49,9,,67,2,0
21467712,,,,0.823529,0.970588,0.970588,489946,demos/sampler/src/net/sf/javaocr/demos/android/sampler/Sampler.java,270,277,8,,34,2,0,489947,demos/recognizer/src/net/sf/javaocr/demos/android/recognizer/Recognizer.java,544,550,7,,34,2,0
21467685,,,,0.952703,1,1,489911,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,237,287,51,,296,1,0,489912,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,290,340,51,,296,1,0
21467673,,,,0.808511,0.851064,0.851064,489897,core/src/main/java/net/sourceforge/javaocr/ocr/Shrinker.java,67,75,9,,43,1,0,489898,core/src/main/java/net/sourceforge/javaocr/ocr/AbstractBaseSlicer.java,81,92,12,,47,1,0
28798826,,,,0.333333,0.433333,0.433333,489874,core/src/main/java/net/sourceforge/javaocr/ocr/AbstractBaseSlicer.java,67,72,6,,30,1,0,1274531,plugins/cluster/src/main/java/net/sourceforge/javaocr/plugin/cluster/MahalanobisDistanceCluster.java,131,136,6,,28,1,0
21467660,,,,0.4,0.525,0.525,489874,core/src/main/java/net/sourceforge/javaocr/ocr/AbstractBaseSlicer.java,67,72,6,,30,1,0,489875,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,389,396,8,,40,1,0
28798827,,,,0.333333,0.433333,0.433333,489874,core/src/main/java/net/sourceforge/javaocr/ocr/AbstractBaseSlicer.java,67,72,6,,30,1,0,489886,demos/camera-utils/src/main/java/net/sf/javaocr/demos/android/utils/camera/CameraManager.java,181,187,7,,27,1,0
21467693,,,,0.3,0.425,0.425,489887,demos/camera-utils/src/main/java/net/sf/javaocr/demos/android/utils/camera/CameraManager.java,93,102,10,,40,1,0,489919,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,152,162,11,,26,1,0
27364177,,,,0.910714,0.910714,0.910714,833098,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,357,367,11,,112,1,1,833099,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,497,510,14,,102,1,1
24258700,,,,0.979798,1,1,680511,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,266,283,18,,99,1,1,680513,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,319,336,18,,99,1,1
24258699,,,,0.826087,0.843478,0.843478,680511,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,266,283,18,,99,1,1,680512,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,296,313,18,,115,1,1
24061373,,,,1,1,1,596246,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,203,311,109,,116,1,0,596247,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,198,220,23,,116,1,0
21467699,,,,0.925373,1,1,489928,plugins/morphology/src/main/java/net/sourceforge/javaocr/plugin/morphology/OpeningFilter.java,60,65,6,,67,1,0,489929,plugins/morphology/src/main/java/net/sourceforge/javaocr/plugin/morphology/ClosingFilter.java,60,65,6,,67,1,0
28798829,,,,0.306667,0.493333,0.493333,489848,core/src/main/java/net/sourceforge/javaocr/matcher/Match.java,36,41,6,,41,1,0,1274532,core/src/main/java/net/sourceforge/javaocr/ocr/AbstractLinearImage.java,92,100,9,,75,1,0
21467628,,,,0.380952,0.595238,0.595238,489848,core/src/main/java/net/sourceforge/javaocr/matcher/Match.java,36,41,6,,41,1,0,489849,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,83,89,7,,42,1,0
28798836,,,,0.5625,0.5625,0.5625,489893,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,528,534,7,,19,1,0,1274537,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,433,446,14,,32,1,0
21467672,,,,1,1,1,489893,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,528,534,7,,19,1,0,489896,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,549,555,7,,19,1,0
24061357,,,,0.985714,0.985714,0.985714,596214,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,358,366,9,,70,1,1,596215,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,498,508,11,,69,1,0
24258692,,,,1,1,1,680502,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/charExtractor/CharacterExtractor.java,54,63,10,,72,1,0,680503,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/lineExtractor/LineExtractor.java,48,57,10,,72,1,0
21467710,,,,0.829009,0.836085,0.836085,489944,core/src/main/java/net/sourceforge/javaocr/scanner/DocumentScanner.java,402,573,172,,848,1,0,489945,core/src/main/java/net/sourceforge/javaocr/ocr/DocumentScanner.java,288,405,118,,760,1,0
21467631,,,,0.480769,0.480769,0.480769,489851,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,194,199,6,,25,1,0,489852,core/src/main/java/net/sourceforge/javaocr/scanner/PixelImage.java,201,210,10,,52,1,0
28798830,,,,0.584314,0.584314,0.584314,1274533,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,212,267,56,,255,1,0,1274534,plugins/awt/src/main/java/net/sourceforge/javaocr/ocrPlugins/mseOCR/OCRScanner.java,238,266,29,,149,1,0
