mCW_A,28968622,1,1,1,1295197,fragments/2.java,1,51,51,32,228,1,0,1295202,mutantfragments/20.java,1,51,51,32,228,1,0,0,2
mCW_R,28968623,1,1,1,1295197,fragments/2.java,1,51,51,32,228,1,0,1295203,mutantfragments/21.java,1,51,51,32,228,1,0,0,2
mSRI,28968624,0.991228,1,1,1295197,fragments/2.java,1,51,51,32,228,1,0,1295204,mutantfragments/22.java,1,51,51,32,228,1,0,0,2
mARI,28968625,0.995614,1,1,1295197,fragments/2.java,1,51,51,32,228,1,0,1295205,mutantfragments/23.java,1,51,51,32,228,1,0,0,2
mRL_N,28968626,0.995614,1,1,1295197,fragments/2.java,1,51,51,32,228,1,0,1295206,mutantfragments/24.java,1,51,51,32,228,1,0,0,2
mRL_S,28968627,0.995614,1,1,1295197,fragments/2.java,1,51,51,32,228,1,0,1295207,mutantfragments/25.java,1,51,51,32,228,1,0,0,2
mDL,28968628,0.973684,0.973684,0.973684,1295197,fragments/2.java,1,51,51,32,228,1,0,1295208,mutantfragments/26.java,1,50,50,31,222,1,0,0,2
mIL,28968629,0.966102,0.966102,0.966102,1295197,fragments/2.java,1,51,51,32,228,1,0,1295209,mutantfragments/27.java,1,52,52,33,236,1,0,0,2
mML,28968630,0.974359,0.974359,0.974359,1295197,fragments/2.java,1,51,51,32,228,1,0,1295210,mutantfragments/28.java,1,51,51,32,234,1,0,0,2
mSDL,28968631,0.995614,0.995614,0.995614,1295197,fragments/2.java,1,51,51,32,228,1,0,1295211,mutantfragments/29.java,1,51,51,32,227,1,0,0,2
mSIL,28968632,0.991304,0.991304,0.991304,1295197,fragments/2.java,1,51,51,32,228,1,0,1295212,mutantfragments/30.java,1,51,51,32,230,1,0,0,2
mCC_BT,28968633,1,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295214,mutantfragments/31.java,1,37,37,26,256,1,0,0,2
mCC_EOL,28968634,1,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295215,mutantfragments/32.java,1,37,37,26,256,1,0,0,2
mCF_A,28968635,1,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295216,mutantfragments/33.java,1,38,38,26,256,1,0,0,2
mCF_R,28968636,1,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295217,mutantfragments/34.java,1,36,36,26,256,1,0,0,2
mCW_A,28968637,1,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295218,mutantfragments/35.java,1,37,37,26,256,1,0,0,2
mCW_R,28968638,1,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295219,mutantfragments/36.java,1,37,37,26,256,1,0,0,2
mSRI,28968639,0.992188,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295220,mutantfragments/37.java,1,37,37,26,256,1,0,0,2
mARI,28968640,0.996094,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295221,mutantfragments/38.java,1,37,37,26,256,1,0,0,2
mRL_N,28968641,0.996094,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295222,mutantfragments/39.java,1,37,37,26,256,1,0,0,2
mRL_S,28968642,0.996094,1,1,1295213,fragments/3.java,1,37,37,26,256,1,0,1295223,mutantfragments/40.java,1,37,37,26,256,1,0,0,2
mDL,28968643,0.933594,0.933594,0.933594,1295213,fragments/3.java,1,37,37,26,256,1,0,1295224,mutantfragments/41.java,1,36,36,25,239,1,0,0,2
mIL,28968644,0.934307,0.934307,0.934307,1295213,fragments/3.java,1,37,37,26,256,1,0,1295225,mutantfragments/42.java,1,38,38,27,274,1,0,0,2
mML,28968645,0.977099,0.977099,0.977099,1295213,fragments/3.java,1,37,37,26,256,1,0,1295226,mutantfragments/43.java,1,37,37,26,262,1,0,0,2
mSDL,28968646,0.992188,0.992188,0.992188,1295213,fragments/3.java,1,37,37,26,256,1,0,1295227,mutantfragments/44.java,1,37,37,26,254,1,0,0,2
mSIL,28968647,0.992248,0.992248,0.992248,1295213,fragments/3.java,1,37,37,26,256,1,0,1295228,mutantfragments/45.java,1,37,37,26,258,1,0,0,2
mCC_BT,28968648,1,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295230,mutantfragments/46.java,1,59,59,22,222,1,0,0,2
mCC_EOL,28968649,1,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295231,mutantfragments/47.java,1,59,59,22,222,1,0,0,2
mCF_A,28968650,1,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295232,mutantfragments/48.java,1,60,60,22,222,1,0,0,2
mCF_R,28968651,1,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295233,mutantfragments/49.java,1,58,58,22,222,1,0,0,2
mCW_A,28968652,1,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295234,mutantfragments/50.java,1,59,59,22,222,1,0,0,2
mCW_R,28968653,1,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295235,mutantfragments/51.java,1,59,59,22,222,1,0,0,2
mSRI,28968654,0.990991,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295236,mutantfragments/52.java,1,59,59,22,222,1,0,0,2
mARI,28968655,0.995495,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295237,mutantfragments/53.java,1,59,59,22,222,1,0,0,2
mRL_N,28968656,0.995495,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295238,mutantfragments/54.java,1,59,59,22,222,1,0,0,2
mRL_S,28968657,0.995495,1,1,1295229,fragments/4.java,1,59,59,22,222,1,0,1295239,mutantfragments/55.java,1,59,59,22,222,1,0,0,2
mDL,28968658,0.972973,0.972973,0.972973,1295229,fragments/4.java,1,59,59,22,222,1,0,1295240,mutantfragments/56.java,1,58,58,21,216,1,0,0,2
mIL,28968659,0.973684,0.973684,0.973684,1295229,fragments/4.java,1,59,59,22,222,1,0,1295241,mutantfragments/57.java,1,60,60,23,228,1,0,0,2
mML,28968660,0.973684,0.973684,0.973684,1295229,fragments/4.java,1,59,59,22,222,1,0,1295242,mutantfragments/58.java,1,59,59,22,228,1,0,0,2
mSDL,28968661,0.954955,0.954955,0.954955,1295229,fragments/4.java,1,59,59,22,222,1,0,1295243,mutantfragments/59.java,1,59,59,22,212,1,0,0,2
mSIL,28968662,0.995516,0.995516,0.995516,1295229,fragments/4.java,1,59,59,22,222,1,0,1295244,mutantfragments/60.java,1,59,59,22,223,1,0,0,2
mCC_BT,28968663,1,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295246,mutantfragments/61.java,1,25,25,16,139,1,0,0,2
mCC_EOL,28968664,1,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295247,mutantfragments/62.java,1,25,25,16,139,1,0,0,2
mCF_A,28968665,1,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295248,mutantfragments/63.java,1,26,26,16,139,1,0,0,2
mCF_R,28968666,1,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295249,mutantfragments/64.java,1,24,24,16,139,1,0,0,2
mCW_A,28968667,1,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295250,mutantfragments/65.java,1,25,25,16,139,1,0,0,2
mCW_R,28968668,1,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295251,mutantfragments/66.java,1,25,25,16,139,1,0,0,2
mSRI,28968669,0.964029,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295252,mutantfragments/67.java,1,25,25,16,139,1,0,0,2
mARI,28968670,0.992806,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295253,mutantfragments/68.java,1,25,25,16,139,1,0,0,2
mRL_N,28968671,0.992806,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295254,mutantfragments/69.java,1,25,25,16,139,1,0,0,2
mRL_S,28968672,0.992806,1,1,1295245,fragments/5.java,1,25,25,16,139,1,0,1295255,mutantfragments/70.java,1,25,25,16,139,1,0,0,2
mDL,28968673,0.942446,0.942446,0.942446,1295245,fragments/5.java,1,25,25,16,139,1,0,1295256,mutantfragments/71.java,1,24,24,15,131,1,0,0,2
mIL,28968674,0.926667,0.926667,0.926667,1295245,fragments/5.java,1,25,25,16,139,1,0,1295257,mutantfragments/72.java,1,26,26,17,150,1,0,0,2
mML,28968675,0.958621,0.958621,0.958621,1295245,fragments/5.java,1,25,25,16,139,1,0,1295258,mutantfragments/73.java,1,25,25,16,145,1,0,0,2
mSDL,28968676,0.94964,0.94964,0.94964,1295245,fragments/5.java,1,25,25,16,139,1,0,1295259,mutantfragments/74.java,1,25,25,16,132,1,0,0,2
mSIL,28968677,0.985816,0.985816,0.985816,1295245,fragments/5.java,1,25,25,16,139,1,0,1295260,mutantfragments/75.java,1,25,25,16,141,1,0,0,2
mCC_BT,28968678,1,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295262,mutantfragments/76.java,1,55,55,39,403,1,0,0,2
mCC_EOL,28968679,1,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295263,mutantfragments/77.java,1,55,55,39,403,1,0,0,2
mCF_A,28968680,1,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295264,mutantfragments/78.java,1,56,56,39,403,1,0,0,2
mCF_R,28968681,1,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295265,mutantfragments/79.java,1,54,54,39,403,1,0,0,2
mCW_A,28968682,1,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295266,mutantfragments/80.java,1,55,55,39,403,1,0,0,2
mCW_R,28968683,1,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295267,mutantfragments/81.java,1,55,55,39,403,1,0,0,2
mSRI,28968684,0.995037,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295268,mutantfragments/82.java,1,55,55,39,403,1,0,0,2
mARI,28968685,0.997519,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295269,mutantfragments/83.java,1,55,55,39,403,1,0,0,2
mRL_N,28968686,0.997519,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295270,mutantfragments/84.java,1,55,55,39,403,1,0,0,2
mRL_S,28968687,0.997519,1,1,1295261,fragments/6.java,1,55,55,39,403,1,0,1295271,mutantfragments/85.java,1,55,55,39,403,1,0,0,2
mDL,28968688,0.952854,0.952854,0.952854,1295261,fragments/6.java,1,55,55,39,403,1,0,1295272,mutantfragments/86.java,1,54,54,38,384,1,0,0,2
mIL,28968689,0.978155,0.978155,0.978155,1295261,fragments/6.java,1,55,55,39,403,1,0,1295273,mutantfragments/87.java,1,56,56,40,412,1,0,0,2
mML,28968690,0.98533,0.98533,0.98533,1295261,fragments/6.java,1,55,55,39,403,1,0,1295274,mutantfragments/88.java,1,55,55,39,409,1,0,0,2
mSDL,28968691,0.990074,0.990074,0.990074,1295261,fragments/6.java,1,55,55,39,403,1,0,1295275,mutantfragments/89.java,1,55,55,39,399,1,0,0,2
mSIL,28968692,0.997525,0.997525,0.997525,1295261,fragments/6.java,1,55,55,39,403,1,0,1295276,mutantfragments/90.java,1,55,55,39,404,1,0,0,2
mCC_BT,28968693,1,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295278,mutantfragments/91.java,1,90,90,61,429,1,0,0,2
mCC_EOL,28968694,1,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295279,mutantfragments/92.java,1,90,90,61,429,1,0,0,2
mCF_A,28968695,1,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295280,mutantfragments/93.java,1,91,91,61,429,1,0,0,2
mCF_R,28968696,1,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295281,mutantfragments/94.java,1,89,89,61,429,1,0,0,2
mCW_A,28968697,1,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295282,mutantfragments/95.java,1,90,90,61,429,1,0,0,2
mCW_R,28968698,1,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295283,mutantfragments/96.java,1,90,90,61,429,1,0,0,2
mSRI,28968699,0.972028,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295284,mutantfragments/97.java,1,90,90,61,429,1,0,0,2
mARI,28968700,0.997669,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295285,mutantfragments/98.java,1,90,90,61,429,1,0,0,2
mRL_N,28968701,0.997669,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295286,mutantfragments/99.java,1,90,90,61,429,1,0,0,2
mRL_S,28968702,0.997669,1,1,1295277,fragments/7.java,1,90,90,61,429,1,0,1295287,mutantfragments/100.java,1,90,90,61,429,1,0,0,2
mDL,28968703,0.974359,0.974359,0.974359,1295277,fragments/7.java,1,90,90,61,429,1,0,1295288,mutantfragments/101.java,1,89,89,60,418,1,0,0,2
mIL,28968704,0.983945,0.983945,0.983945,1295277,fragments/7.java,1,90,90,61,429,1,0,1295289,mutantfragments/102.java,1,91,91,62,436,1,0,0,2
mML,28968705,0.986207,0.986207,0.986207,1295277,fragments/7.java,1,90,90,61,429,1,0,1295290,mutantfragments/103.java,1,90,90,61,435,1,0,0,2
mSDL,28968706,0.997669,0.997669,0.997669,1295277,fragments/7.java,1,90,90,61,429,1,0,1295291,mutantfragments/104.java,1,90,90,61,428,1,0,0,2
mSIL,28968707,0.99536,0.99536,0.99536,1295277,fragments/7.java,1,90,90,61,429,1,0,1295292,mutantfragments/105.java,1,90,90,61,431,1,0,0,2
mCC_BT,28968708,1,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295294,mutantfragments/106.java,1,28,28,15,182,1,0,0,2
mCC_EOL,28968709,1,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295295,mutantfragments/107.java,1,28,28,15,182,1,0,0,2
mCF_A,28968710,1,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295296,mutantfragments/108.java,1,29,29,15,182,1,0,0,2
mCF_R,28968711,1,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295297,mutantfragments/109.java,1,27,27,15,182,1,0,0,2
mCW_A,28968712,1,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295298,mutantfragments/110.java,1,28,28,15,182,1,0,0,2
mCW_R,28968713,1,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295299,mutantfragments/111.java,1,28,28,15,182,1,0,0,2
mSRI,28968714,0.978022,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295300,mutantfragments/112.java,1,28,28,15,182,1,0,0,2
mARI,28968715,0.994505,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295301,mutantfragments/113.java,1,28,28,15,182,1,0,0,2
mRL_N,28968716,0.994505,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295302,mutantfragments/114.java,1,28,28,15,182,1,0,0,2
mRL_S,28968717,0.994505,1,1,1295293,fragments/8.java,1,28,28,15,182,1,0,1295303,mutantfragments/115.java,1,28,28,15,182,1,0,0,2
mDL,28968718,0.950549,0.950549,0.950549,1295293,fragments/8.java,1,28,28,15,182,1,0,1295304,mutantfragments/116.java,1,27,27,14,173,1,0,0,2
mIL,28968719,0.91,0.91,0.91,1295293,fragments/8.java,1,28,28,15,182,1,0,1295305,mutantfragments/117.java,1,29,29,16,200,1,0,0,2
mML,28968720,0.968085,0.968085,0.968085,1295293,fragments/8.java,1,28,28,15,182,1,0,1295306,mutantfragments/118.java,1,28,28,15,188,1,0,0,2
mSDL,28968721,0.989011,0.989011,0.989011,1295293,fragments/8.java,1,28,28,15,182,1,0,1295307,mutantfragments/119.java,1,28,28,15,180,1,0,0,2
mSIL,28968722,0.98913,0.98913,0.98913,1295293,fragments/8.java,1,28,28,15,182,1,0,1295308,mutantfragments/120.java,1,28,28,15,184,1,0,0,2
mCC_BT,28968723,1,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295310,mutantfragments/121.java,1,39,39,31,288,1,0,0,2
mCC_EOL,28968724,1,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295311,mutantfragments/122.java,1,39,39,31,288,1,0,0,2
mCF_A,28968725,1,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295312,mutantfragments/123.java,1,40,40,31,288,1,0,0,2
mCF_R,28968726,1,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295313,mutantfragments/124.java,1,38,38,31,288,1,0,0,2
mCW_A,28968727,1,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295314,mutantfragments/125.java,1,39,39,31,288,1,0,0,2
mCW_R,28968728,1,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295315,mutantfragments/126.java,1,39,39,31,288,1,0,0,2
mSRI,28968729,0.993056,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295316,mutantfragments/127.java,1,39,39,31,288,1,0,0,2
mARI,28968730,0.996528,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295317,mutantfragments/128.java,1,39,39,31,288,1,0,0,2
mRL_N,28968731,0.996528,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295318,mutantfragments/129.java,1,39,39,31,288,1,0,0,2
mRL_S,28968732,0.996528,1,1,1295309,fragments/9.java,1,39,39,31,288,1,0,1295319,mutantfragments/130.java,1,39,39,31,288,1,0,0,2
mDL,28968733,0.975694,0.975694,0.975694,1295309,fragments/9.java,1,39,39,31,288,1,0,1295320,mutantfragments/131.java,1,38,38,30,281,1,0,0,2
mIL,28968734,0.976271,0.976271,0.976271,1295309,fragments/9.java,1,39,39,31,288,1,0,1295321,mutantfragments/132.java,1,40,40,32,295,1,0,0,2
mML,28968735,0.979592,0.979592,0.979592,1295309,fragments/9.java,1,39,39,31,288,1,0,1295322,mutantfragments/133.java,1,39,39,31,294,1,0,0,2
mSDL,28968736,0.996528,0.996528,0.996528,1295309,fragments/9.java,1,39,39,31,288,1,0,1295323,mutantfragments/134.java,1,39,39,31,287,1,0,0,2
mSIL,28968737,0.993103,0.993103,0.993103,1295309,fragments/9.java,1,39,39,31,288,1,0,1295324,mutantfragments/135.java,1,39,39,31,290,1,0,0,2
mCC_BT,28968738,1,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295326,mutantfragments/136.java,1,38,38,22,304,1,0,0,2
mCC_EOL,28968739,1,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295327,mutantfragments/137.java,1,38,38,22,304,1,0,0,2
mCF_A,28968740,1,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295328,mutantfragments/138.java,1,39,39,22,304,1,0,0,2
mCF_R,28968741,1,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295329,mutantfragments/139.java,1,37,37,22,304,1,0,0,2
mCW_A,28968742,1,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295330,mutantfragments/140.java,1,38,38,22,304,1,0,0,2
mCW_R,28968743,1,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295331,mutantfragments/141.java,1,38,38,22,304,1,0,0,2
mSRI,28968744,0.973684,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295332,mutantfragments/142.java,1,38,38,22,304,1,0,0,2
mARI,28968745,0.996711,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295333,mutantfragments/143.java,1,38,38,22,304,1,0,0,2
mRL_N,28968746,0.996711,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295334,mutantfragments/144.java,1,38,38,22,304,1,0,0,2
mRL_S,28968747,0.996711,1,1,1295325,fragments/10.java,1,38,38,22,304,1,0,1295335,mutantfragments/145.java,1,38,38,22,304,1,0,0,2
mDL,28968748,0.953947,0.953947,0.953947,1295325,fragments/10.java,1,38,38,22,304,1,0,1295336,mutantfragments/146.java,1,37,37,21,290,1,0,0,2
mIL,28968749,0.971246,0.971246,0.971246,1295325,fragments/10.java,1,38,38,22,304,1,0,1295337,mutantfragments/147.java,1,39,39,23,313,1,0,0,2
mML,28968750,0.980645,0.980645,0.980645,1295325,fragments/10.java,1,38,38,22,304,1,0,1295338,mutantfragments/148.java,1,38,38,22,310,1,0,0,2
mSDL,28968751,0.996711,0.996711,0.996711,1295325,fragments/10.java,1,38,38,22,304,1,0,1295339,mutantfragments/149.java,1,38,38,22,303,1,0,0,2
mSIL,28968752,0.993464,0.993464,0.993464,1295325,fragments/10.java,1,38,38,22,304,1,0,1295340,mutantfragments/150.java,1,38,38,22,306,1,0,0,2
mCC_BT,28968753,1,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295342,mutantfragments/151.java,1,28,28,18,119,1,0,0,2
mCC_EOL,28968754,1,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295343,mutantfragments/152.java,1,28,28,18,119,1,0,0,2
mCF_A,28968755,1,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295344,mutantfragments/153.java,1,29,29,18,119,1,0,0,2
mCF_R,28968756,1,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295345,mutantfragments/154.java,1,27,27,18,119,1,0,0,2
mCW_A,28968757,1,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295346,mutantfragments/155.java,1,28,28,18,119,1,0,0,2
mCW_R,28968758,1,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295347,mutantfragments/156.java,1,28,28,18,119,1,0,0,2
mSRI,28968759,0.94958,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295348,mutantfragments/157.java,1,28,28,18,119,1,0,0,2
mARI,28968760,0.991597,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295349,mutantfragments/158.java,1,28,28,18,119,1,0,0,2
mRL_N,28968761,0.991597,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295350,mutantfragments/159.java,1,28,28,18,119,1,0,0,2
mRL_S,28968762,0.991597,1,1,1295341,fragments/11.java,1,28,28,18,119,1,0,1295351,mutantfragments/160.java,1,28,28,18,119,1,0,0,2
mDL,28968763,0.92437,0.92437,0.92437,1295341,fragments/11.java,1,28,28,18,119,1,0,1295352,mutantfragments/161.java,1,27,27,17,110,1,0,0,2
mIL,28968764,0.929688,0.929688,0.929688,1295341,fragments/11.java,1,28,28,18,119,1,0,1295353,mutantfragments/162.java,1,29,29,19,128,1,0,0,2
mML,28968765,0.952,0.952,0.952,1295341,fragments/11.java,1,28,28,18,119,1,0,1295354,mutantfragments/163.java,1,28,28,18,125,1,0,0,2
mSDL,28968766,0.991597,0.991597,0.991597,1295341,fragments/11.java,1,28,28,18,119,1,0,1295355,mutantfragments/164.java,1,28,28,18,118,1,0,0,2
mSIL,28968767,0.983471,0.983471,0.983471,1295341,fragments/11.java,1,28,28,18,119,1,0,1295356,mutantfragments/165.java,1,28,28,18,121,1,0,0,2
mCC_BT,28968768,1,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295358,mutantfragments/166.java,1,65,65,33,253,1,0,0,2
mCC_EOL,28968769,1,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295359,mutantfragments/167.java,1,65,65,33,253,1,0,0,2
mCF_A,28968770,1,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295360,mutantfragments/168.java,1,66,66,33,253,1,0,0,2
mCF_R,28968771,1,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295361,mutantfragments/169.java,1,64,64,33,253,1,0,0,2
mCW_A,28968772,1,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295362,mutantfragments/170.java,1,65,65,33,253,1,0,0,2
mCW_R,28968773,1,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295363,mutantfragments/171.java,1,65,65,33,253,1,0,0,2
mSRI,28968774,0.988142,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295364,mutantfragments/172.java,1,65,65,33,253,1,0,0,2
mARI,28968775,0.996047,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295365,mutantfragments/173.java,1,65,65,33,253,1,0,0,2
mRL_N,28968776,0.996047,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295366,mutantfragments/174.java,1,65,65,33,253,1,0,0,2
mRL_S,28968777,0.996047,1,1,1295357,fragments/12.java,1,65,65,33,253,1,0,1295367,mutantfragments/175.java,1,65,65,33,253,1,0,0,2
mDL,28968778,0.976285,0.976285,0.976285,1295357,fragments/12.java,1,65,65,33,253,1,0,1295368,mutantfragments/176.java,1,64,64,32,247,1,0,0,2
mIL,28968779,0.954717,0.954717,0.954717,1295357,fragments/12.java,1,65,65,33,253,1,0,1295369,mutantfragments/177.java,1,66,66,34,265,1,0,0,2
mML,28968780,0.976834,0.976834,0.976834,1295357,fragments/12.java,1,65,65,33,253,1,0,1295370,mutantfragments/178.java,1,65,65,33,259,1,0,0,2
mSDL,28968781,0.988142,0.988142,0.988142,1295357,fragments/12.java,1,65,65,33,253,1,0,1295371,mutantfragments/179.java,1,65,65,33,250,1,0,0,2
